% DataCenterMapID 	Latitude	Longitude	InfoType	MappedFlag	Area	Provider	Country code	Subcontinental Zone code	City ID	City name	City Latitude	City Longitude	Information URL
3934	36.13502	-86.728424	2	Yes	N/A	N/A	US	NAN	4644585	Nashville	36.16589	-86.78444	http://www.datacentermap.com/ajax/map.asp?id=3934a1
3939	51.505432	-3.228608	0	Yes	N/A	N/A	GB	EUW	2653822	Cardiff	51.48	-3.18	http://www.datacentermap.com/ajax/map.asp?id=3939a1
3937	50.096127	8.628393	0	Yes	N/A	N/A	DE	EUW	2925533	Frankfurt am Main	50.11667	8.68333	http://www.datacentermap.com/ajax/map.asp?id=3937a1
3965	65.60827	22.150213	2	Yes	N/A	N/A	FI	EUE	643492	Oulu	65.01236	25.46816	http://www.datacentermap.com/ajax/map.asp?id=3965a1
3938	41.204277	-8.553747	1	Yes	N/A	N/A	PT	EUW	2735943	Porto	41.14961	-8.61099	http://www.datacentermap.com/ajax/map.asp?id=3938a1
3940	48.77488	2.3806887	1	Yes	N/A	N/A	FR	EUW	2988507	Paris	48.85341	2.3488	http://www.datacentermap.com/ajax/map.asp?id=3940a1
3942	34.996536	-82.033516	0	Yes	N/A	N/A	US	NAN	4460243	Charlotte	35.22709	-80.84313	http://www.datacentermap.com/ajax/map.asp?id=3942a1
3946	52.487198	16.84935	0	Yes	N/A	N/A	PL	EUE	3088171	Poznan	52.40692	16.92993	http://www.datacentermap.com/ajax/map.asp?id=3946a1
3947	40.662735	22.860237	1	Yes	N/A	N/A	GR	EUE	734077	Thessaloniki	40.64028	22.94389	http://www.datacentermap.com/ajax/map.asp?id=3947a1
3948	34.047966	-118.25557	2	Yes	N/A	N/A	US	NAN	5368361	Los Angeles	34.05223	-118.24368	http://www.datacentermap.com/ajax/map.asp?id=3948a1
3949	32.51547	-117.00805	0	Yes	N/A	N/A	MX	NAS	3981609	Tijuana	32.53333	-117.01667	http://www.datacentermap.com/ajax/map.asp?id=3949a1
3950	45.38143	-75.6359	0	Yes	N/A	N/A	CA	NAN	6094817	Ottawa	45.41117	-75.69812	http://www.datacentermap.com/ajax/map.asp?id=3950a1
3951	49.449238	11.013772	1	Yes	N/A	N/A	DE	EUW	2923544	Furth	49.47593	10.98856	http://www.datacentermap.com/ajax/map.asp?id=3951a1
3952	50.47791	12.334642	1	Yes	N/A	N/A	DE	EUW	2921232	Gera	50.88029	12.08187	http://www.datacentermap.com/ajax/map.asp?id=3952a1
3953	40.09316	-83.13382	1	Yes	N/A	N/A	US	NAN	4509177	Columbus	39.96118	-82.99879	http://www.datacentermap.com/ajax/map.asp?id=3953a1
3958	38.73122	35.47873	1	Yes	N/A	N/A	TR	ASC	308464	Kayseri	38.73222	35.48528	http://www.datacentermap.com/ajax/map.asp?id=3958a1
3960	59.926598	10.800279	1	Yes	N/A	N/A	NO	EUW	3143244	Oslo	59.91273	10.74609	http://www.datacentermap.com/ajax/map.asp?id=3960a1
3961	25.091076	121.55984	1	Yes	N/A	N/A	TW	ASP	1668341	Taipei	25.04776	121.53185	http://www.datacentermap.com/ajax/map.asp?id=3961a1
3964	42.74553	-73.759445	1	Yes	N/A	N/A	US	NAN	4951788	Springfield	42.10148	-72.58981	http://www.datacentermap.com/ajax/map.asp?id=3964a1
3968	19.052221	-104.315834	0	Yes	N/A	N/A	MX	NAS	3996663	Manzanillo	19.05011	-104.31879	http://www.datacentermap.com/ajax/map.asp?id=3968a1
3969	11.558831	104.91744	1	Yes	N/A	N/A	KH	ASP	1821306	Phnom Penh	11.56245	104.91601	http://www.datacentermap.com/ajax/map.asp?id=3969a1
3970	11.547884	104.92699	1	Yes	N/A	N/A	KH	ASP	1821306	Phnom Penh	11.56245	104.91601	http://www.datacentermap.com/ajax/map.asp?id=3970a1
3971	22.322866	114.210625	1	Yes	N/A	N/A	HK	ASP	1819609	Kowloon	22.31667	114.18333	http://www.datacentermap.com/ajax/map.asp?id=3971a1
3975	53.477257	-113.47544	0	Yes	N/A	N/A	CA	NAN	5946768	Edmonton	53.55014	-113.46871	http://www.datacentermap.com/ajax/map.asp?id=3975a1
3976	44.422302	2.670021	1	Yes	N/A	N/A	FR	EUW	3024635	Clermont-Ferrand	45.77966	3.08628	http://www.datacentermap.com/ajax/map.asp?id=3976a1
3977	35.325947	-80.75723	1	Yes	N/A	N/A	US	NAN	4460243	Charlotte	35.22709	-80.84313	http://www.datacentermap.com/ajax/map.asp?id=3977a1
3979	36.14257	-5.358657	0	Yes	N/A	N/A	ES	EUW	2522013	Algeciras	36.13326	-5.45051	http://www.datacentermap.com/ajax/map.asp?id=3979a1
3981	48.19301	16.353441	1	Yes	N/A	N/A	AT	EUW	2761369	Vienna	48.20849	16.37208	http://www.datacentermap.com/ajax/map.asp?id=3981a1
3982	44.439194	26.006292	0	Yes	N/A	N/A	RO	EUE	683506	Bucharest	44.43225	26.10626	http://www.datacentermap.com/ajax/map.asp?id=3982a1
3983	38.59456	-121.26819	1	Yes	N/A	N/A	US	NAN	5388881	Roseville	38.75212	-121.28801	http://www.datacentermap.com/ajax/map.asp?id=3983a1
3986	48.774315	2.238539	1	Yes	N/A	N/A	FR	EUW	3031137	Boulogne-Billancourt	48.83333	2.25	http://www.datacentermap.com/ajax/map.asp?id=3986a1
3987	40.019844	-105.2422	1	Yes	N/A	N/A	US	NAN	5412199	Arvada	39.80276	-105.08748	http://www.datacentermap.com/ajax/map.asp?id=3987a1
3989	35.109203	33.384556	1	Yes	N/A	N/A	CY	EUE	146268	Nicosia	35.16667	33.36667	http://www.datacentermap.com/ajax/map.asp?id=3989a1
3990	56.316113	43.946968	1	Yes	N/A	N/A	RU	EUE	520555	Nizhniy Novgorod	56.32867	44.00205	http://www.datacentermap.com/ajax/map.asp?id=3990a1
3991	53.083294	-0.7908836	0	Yes	N/A	N/A	GB	EUW	7290614	Bassetlaw District	53.34914	-0.9785	http://www.datacentermap.com/ajax/map.asp?id=3991a1
4001	40.726418	-74.03374	2	Yes	N/A	N/A	US	NAN	5128581	New York City	40.71427	-74.00597	http://www.datacentermap.com/ajax/map.asp?id=4001a1
4002	40.445255	-3.5746126	1	Yes	N/A	N/A	ES	EUW	3107784	Torrejon de Ardoz	40.45535	-3.46973	http://www.datacentermap.com/ajax/map.asp?id=4002a1
4003	37.177338	-3.598557	0	Yes	N/A	N/A	ES	EUW	2517117	Granada	37.18817	-3.60667	http://www.datacentermap.com/ajax/map.asp?id=4003a1
4005	48.44199	0.0918605	0	Yes	N/A	N/A	FR	EUW	3003603	Le Mans	48.0	0.2	http://www.datacentermap.com/ajax/map.asp?id=4005a1
4057	51.389793	21.150055	0	Yes	N/A	N/A	PL	EUE	760778	Radom	51.40253	21.14714	http://www.datacentermap.com/ajax/map.asp?id=4057a1
4006	51.523087	-0.1017363	1	Yes	N/A	N/A	GB	EUW	2646003	Islington	51.53622	-0.10304	http://www.datacentermap.com/ajax/map.asp?id=4006a1
4008	41.067528	29.004335	1	Yes	N/A	N/A	TR	ASC	739549	Sisli	41.06046	28.98717	http://www.datacentermap.com/ajax/map.asp?id=4008a1
4009	40.209522	29.022224	0	Yes	N/A	N/A	TR	ASC	750269	Bursa	40.19167	29.06111	http://www.datacentermap.com/ajax/map.asp?id=4009a1
4013	52.154835	21.00335	1	Yes	N/A	N/A	PL	EUE	756135	Warsaw	52.22977	21.01178	http://www.datacentermap.com/ajax/map.asp?id=4013a1
4014	53.41269	-6.2109065	1	Yes	N/A	N/A	IE	EUW	2964574	Dublin	53.33306	-6.24889	http://www.datacentermap.com/ajax/map.asp?id=4014a1
4048	46.379665	6.863901	1	Yes	N/A	N/A	CH	EUW	2659994	Lausanne	46.516	6.63282	http://www.datacentermap.com/ajax/map.asp?id=4048a1
4015	35.90734	-78.778145	1	Yes	N/A	N/A	US	NAN	4459467	Cary	35.79154	-78.78112	http://www.datacentermap.com/ajax/map.asp?id=4015a1
4017	49.89158	-119.493744	2	Yes	N/A	N/A	CA	NAN	5990579	Kelowna	49.88307	-119.48568	http://www.datacentermap.com/ajax/map.asp?id=4017a1
4019	50.110924	8.682127	1	Yes	N/A	N/A	DE	EUW	2925533	Frankfurt am Main	50.11667	8.68333	http://www.datacentermap.com/ajax/map.asp?id=4019a1
4020	39.9044	116.440796	1	Yes	N/A	N/A	CN	ASP	1816670	Beijing	39.9075	116.39723	http://www.datacentermap.com/ajax/map.asp?id=4020a1
4024	37.56837	126.97779	1	Yes	N/A	N/A	KR	ASP	1835848	Seoul	37.56826	126.97783	http://www.datacentermap.com/ajax/map.asp?id=4024a1
4025	1.280592	103.84898	1	Yes	N/A	N/A	SG	ASP	1880252	Singapore	1.28967	103.85007	http://www.datacentermap.com/ajax/map.asp?id=4025a1
4046	55.38908	10.439407	1	Yes	N/A	N/A	DK	EUW	2615876	Odense	55.39594	10.38831	http://www.datacentermap.com/ajax/map.asp?id=4046a1
4047	56.067627	9.983517	1	Yes	N/A	N/A	DK	EUW	2624652	Arhus	56.15674	10.21076	http://www.datacentermap.com/ajax/map.asp?id=4047a1
4049	24.33331	54.55468	0	Yes	N/A	N/A	AE	ASC	292968	Abu Dhabi	24.46667	54.36667	http://www.datacentermap.com/ajax/map.asp?id=4049a1
4056	47.952656	21.715288	0	Yes	N/A	N/A	HU	EUE	716935	Nyiregyhaza	47.95539	21.71671	http://www.datacentermap.com/ajax/map.asp?id=4056a1
4059	43.04438	-87.9476	1	Yes	N/A	N/A	US	NAN	5263045	Milwaukee	43.0389	-87.90647	http://www.datacentermap.com/ajax/map.asp?id=4059a1
4060	41.873276	-87.631584	1	Yes	N/A	N/A	US	NAN	4887398	Chicago	41.85003	-87.65005	http://www.datacentermap.com/ajax/map.asp?id=4060a1
4066	41.896915	-87.64355	1	Yes	N/A	N/A	US	NAN	4887398	Chicago	41.85003	-87.65005	http://www.datacentermap.com/ajax/map.asp?id=4066a1
4067	42.078762	-87.91582	1	Yes	N/A	N/A	US	NAN	4887398	Chicago	41.85003	-87.65005	http://www.datacentermap.com/ajax/map.asp?id=4067a1
4072	41.99111	-87.95914	1	Yes	N/A	N/A	US	NAN	4903279	Naperville	41.78586	-88.14729	http://www.datacentermap.com/ajax/map.asp?id=4072a1
4073	42.0011	-87.955185	1	Yes	N/A	N/A	US	NAN	4903279	Naperville	41.78586	-88.14729	http://www.datacentermap.com/ajax/map.asp?id=4073a1
4074	19.015831	72.82939	1	Yes	N/A	N/A	IN	ASS	1275339	Mumbai	19.07283	72.88261	http://www.datacentermap.com/ajax/map.asp?id=4074a1
4076	19.11657	72.86318	1	Yes	N/A	N/A	IN	ASS	1275339	Mumbai	19.07283	72.88261	http://www.datacentermap.com/ajax/map.asp?id=4076a1
4077	13.125791	77.339966	1	Yes	N/A	N/A	IN	ASS	1252758	Yelahanka	13.1075	77.60028	http://www.datacentermap.com/ajax/map.asp?id=4077a1
4078	13.033869	77.5758	1	Yes	N/A	N/A	IN	ASS	1277333	Bangalore	12.97194	77.59369	http://www.datacentermap.com/ajax/map.asp?id=4078a1
4079	17.441149	78.39107	1	Yes	N/A	N/A	IN	ASS	1265767	Kukatpalli	17.48333	78.41667	http://www.datacentermap.com/ajax/map.asp?id=4079a1
4080	13.069275	80.27851	1	Yes	N/A	N/A	IN	ASS	1264527	Chennai	13.08784	80.27847	http://www.datacentermap.com/ajax/map.asp?id=4080a1
4081	22.576199	88.38995	1	Yes	N/A	N/A	IN	ASS	1275004	Calcutta	22.56972	88.36972	http://www.datacentermap.com/ajax/map.asp?id=4081a1
4082	28.627312	77.20399	1	Yes	N/A	N/A	IN	ASS	1261481	New Delhi	28.63576	77.22445	http://www.datacentermap.com/ajax/map.asp?id=4082a1
4083	28.551752	77.23333	1	Yes	N/A	N/A	IN	ASS	1261481	New Delhi	28.63576	77.22445	http://www.datacentermap.com/ajax/map.asp?id=4083a1
4084	18.579578	73.87636	1	Yes	N/A	N/A	IN	ASS	6943660	Shivaji Nagar	18.53017	73.85263	http://www.datacentermap.com/ajax/map.asp?id=4084a1
4085	13.136088	80.23821	1	Yes	N/A	N/A	IN	ASS	1264527	Chennai	13.08784	80.27847	http://www.datacentermap.com/ajax/map.asp?id=4085a1
4086	1.336441	103.89349	1	Yes	N/A	N/A	SG	ASP	1880252	Singapore	1.28967	103.85007	http://www.datacentermap.com/ajax/map.asp?id=4086a1
4087	1.3348039	103.89047	1	Yes	N/A	N/A	SG	ASP	1880252	Singapore	1.28967	103.85007	http://www.datacentermap.com/ajax/map.asp?id=4087a1
4090	40.161484	-74.05335	0	Yes	N/A	N/A	US	NAN	5110302	Brooklyn	40.6501	-73.94958	http://www.datacentermap.com/ajax/map.asp?id=4090a1
4092	45.54648	-122.89407	1	Yes	N/A	N/A	US	NAN	5746545	Portland	45.52345	-122.67621	http://www.datacentermap.com/ajax/map.asp?id=4092a1
4093	51.227173	-2.963522	1	Yes	N/A	N/A	GB	EUW	2653822	Cardiff	51.48	-3.18	http://www.datacentermap.com/ajax/map.asp?id=4093a1
4095	51.54239	0.002836	1	Yes	N/A	N/A	GB	EUW	2643741	City of London	51.51279	-0.09184	http://www.datacentermap.com/ajax/map.asp?id=4095a1
4099	33.925343	-84.48169	2	Yes	N/A	N/A	US	NAN	4180439	Atlanta	33.749	-84.38798	http://www.datacentermap.com/ajax/map.asp?id=4099a1
4100	41.872726	-87.63352	2	Yes	N/A	N/A	US	NAN	4887398	Chicago	41.85003	-87.65005	http://www.datacentermap.com/ajax/map.asp?id=4100a1
4101	41.84824	-88.00775	2	Yes	N/A	N/A	US	NAN	4903279	Naperville	41.78586	-88.14729	http://www.datacentermap.com/ajax/map.asp?id=4101a1
4102	41.85426	-87.92084	2	Yes	N/A	N/A	US	NAN	4903279	Naperville	41.78586	-88.14729	http://www.datacentermap.com/ajax/map.asp?id=4102a1
4103	41.86917	-87.64355	2	Yes	N/A	N/A	US	NAN	4887398	Chicago	41.85003	-87.65005	http://www.datacentermap.com/ajax/map.asp?id=4103a1
4104	41.849342	-88.028786	1	Yes	N/A	N/A	US	NAN	4903279	Naperville	41.78586	-88.14729	http://www.datacentermap.com/ajax/map.asp?id=4104a1
4107	51.019005	4.495674	1	Yes	N/A	N/A	BE	EUW	2803138	Antwerpen	51.21989	4.40346	http://www.datacentermap.com/ajax/map.asp?id=4107a1
4109	22.453638	114.18795	2	Yes	N/A	N/A	HK	ASP	1818209	Tsuen Wan	22.36667	114.1	http://www.datacentermap.com/ajax/map.asp?id=4109a1
4110	41.25759	-95.93815	1	Yes	N/A	N/A	US	NAN	5074472	Omaha	41.25861	-95.93779	http://www.datacentermap.com/ajax/map.asp?id=4110a1
4111	40.81215	-96.70248	1	Yes	N/A	N/A	US	NAN	5072006	Lincoln	40.8	-96.66696	http://www.datacentermap.com/ajax/map.asp?id=4111a1
4112	36.133568	-5.3512	0	Yes	N/A	N/A	ES	EUW	2522013	Algeciras	36.13326	-5.45051	http://www.datacentermap.com/ajax/map.asp?id=4112a1
4115	33.75848	-84.387764	2	Yes	N/A	N/A	US	NAN	4180439	Atlanta	33.749	-84.38798	http://www.datacentermap.com/ajax/map.asp?id=4115a1
4117	32.108902	34.968483	0	Yes	N/A	N/A	IL	ASC	6693674	Petah Tikva	32.09174	34.88503	http://www.datacentermap.com/ajax/map.asp?id=4117a1
4121	36.387634	-105.58808	1	Yes	N/A	N/A	US	NAN	5454711	Albuquerque	35.08449	-106.65114	http://www.datacentermap.com/ajax/map.asp?id=4121a1
4124	13.724236	100.55964	1	Yes	N/A	N/A	TH	ASP	1609350	Bangkok	13.75398	100.50144	http://www.datacentermap.com/ajax/map.asp?id=4124a1
4126	35.664463	51.263958	1	Yes	N/A	N/A	IR	ASC	112931	Tehran	35.69439	51.42151	http://www.datacentermap.com/ajax/map.asp?id=4126a1
4128	55.74494	37.722446	0	Yes	N/A	N/A	RU	EUE	524901	Moscow	55.75222	37.61556	http://www.datacentermap.com/ajax/map.asp?id=4128a1
4129	-1.3308327	36.86559	1	Yes	N/A	N/A	KE	AFR	184745	Nairobi	-1.28333	36.81667	http://www.datacentermap.com/ajax/map.asp?id=4129a1
4130	48.89089	2.1991	1	Yes	N/A	N/A	FR	EUW	3031137	Boulogne-Billancourt	48.83333	2.25	http://www.datacentermap.com/ajax/map.asp?id=4130a1
4151	48.704056	6.140767	0	Yes	N/A	N/A	FR	EUW	2990999	Nancy	48.68333	6.2	http://www.datacentermap.com/ajax/map.asp?id=4151a1
4152	48.709213	6.136025	0	Yes	N/A	N/A	FR	EUW	2990999	Nancy	48.68333	6.2	http://www.datacentermap.com/ajax/map.asp?id=4152a1
4154	13.098241	77.586296	1	Yes	N/A	N/A	IN	ASS	1252758	Yelahanka	13.1075	77.60028	http://www.datacentermap.com/ajax/map.asp?id=4154a1
4155	33.670547	-117.865944	1	Yes	N/A	N/A	US	NAN	5359777	Irvine	33.66946	-117.82311	http://www.datacentermap.com/ajax/map.asp?id=4155a1
4156	57.12826	9.962668	0	Yes	N/A	N/A	DK	EUW	2624886	Aalborg	57.048	9.9187	http://www.datacentermap.com/ajax/map.asp?id=4156a1
4157	57.21231	9.686637	0	Yes	N/A	N/A	DK	EUW	2624886	Aalborg	57.048	9.9187	http://www.datacentermap.com/ajax/map.asp?id=4157a1
4158	30.451637	-91.11664	1	Yes	N/A	N/A	US	NAN	4315588	Baton Rouge	30.45075	-91.15455	http://www.datacentermap.com/ajax/map.asp?id=4158a1
4293	52.22766	21.00425	1	Yes	N/A	N/A	PL	EUE	756135	Warsaw	52.22977	21.01178	http://www.datacentermap.com/ajax/map.asp?id=4293a1
4336	28.535902	77.39201	1	Yes	N/A	N/A	IN	ASS	7279746	Noida	28.58	77.33	http://www.datacentermap.com/ajax/map.asp?id=4336a1
4337	18.9505	72.82506	1	Yes	N/A	N/A	IN	ASS	1275339	Mumbai	19.07283	72.88261	http://www.datacentermap.com/ajax/map.asp?id=4337a1
4339	36.978397	117.175964	1	Yes	N/A	N/A	CN	ASP	1805753	Jinan	36.66833	116.99722	http://www.datacentermap.com/ajax/map.asp?id=4339a1
4340	34.061424	-84.27071	1	Yes	N/A	N/A	US	NAN	4180439	Atlanta	33.749	-84.38798	http://www.datacentermap.com/ajax/map.asp?id=4340a1
4341	-6.214239	106.86084	0	Yes	N/A	N/A	ID	ASP	1642911	Jakarta	-6.21462	106.84513	http://www.datacentermap.com/ajax/map.asp?id=4341a1
4342	1.1686754	104.13863	0	Yes	N/A	N/A	SG	ASP	1880252	Singapore	1.28967	103.85007	http://www.datacentermap.com/ajax/map.asp?id=4342a1
4347	52.246033	5.9997306	1	Yes	N/A	N/A	NL	EUW	2759706	Apeldoorn	52.21	5.96944	http://www.datacentermap.com/ajax/map.asp?id=4347a1
4348	52.539352	5.7022357	1	Yes	N/A	N/A	NL	EUW	2743477	Zwolle	52.5125	6.09444	http://www.datacentermap.com/ajax/map.asp?id=4348a1
4349	56.860046	35.90573	0	Yes	N/A	N/A	RU	EUE	480060	Tver'	56.86049	35.87603	http://www.datacentermap.com/ajax/map.asp?id=4349a1
4350	47.11097	8.385826	1	Yes	N/A	N/A	CH	EUW	2657896	Zurich	47.36667	8.55	http://www.datacentermap.com/ajax/map.asp?id=4350a1
4351	44.712536	-63.5728	0	Yes	N/A	N/A	CA	NAN	5935277	Dartmouth	44.67134	-63.57719	http://www.datacentermap.com/ajax/map.asp?id=4351a1
4355	24.833954	67.05472	1	Yes	N/A	N/A	PK	ASS	1174872	Karachi	24.9056	67.0822	http://www.datacentermap.com/ajax/map.asp?id=4355a1
4356	39.76568	-75.65237	1	Yes	N/A	N/A	US	NAN	4560349	Philadelphia	39.95234	-75.16379	http://www.datacentermap.com/ajax/map.asp?id=4356a1
4360	43.846004	-79.36528	1	Yes	N/A	N/A	CA	NAN	6122091	Richmond Hill	43.87111	-79.43725	http://www.datacentermap.com/ajax/map.asp?id=4360a1
4361	50.503357	4.7200565	0	Yes	N/A	N/A	BE	EUW	2790471	Namur	50.4669	4.86746	http://www.datacentermap.com/ajax/map.asp?id=4361a1
4363	45.466885	-73.54119	2	Yes	N/A	N/A	CA	NAN	6077243	Montreal	45.50884	-73.58781	http://www.datacentermap.com/ajax/map.asp?id=4363a1
4335	48.783894	2.2069645	2	Yes	N/A	N/A	FR	EUW	3031137	Boulogne-Billancourt	48.83333	2.25	http://www.datacentermap.com/ajax/map.asp?id=4335a1
4333	41.5058	-81.68428	1	Yes	N/A	N/A	US	NAN	5150529	Cleveland	41.4995	-81.69541	http://www.datacentermap.com/ajax/map.asp?id=4333a1
4331	47.17741	9.514943	1	Yes	N/A	N/A	CH	EUW	2657896	Zurich	47.36667	8.55	http://www.datacentermap.com/ajax/map.asp?id=4331a1
4298	37.241615	-121.78267	1	Yes	N/A	N/A	US	NAN	5392171	San Jose	37.33939	-121.89496	http://www.datacentermap.com/ajax/map.asp?id=4298a1
4302	36.078182	-79.786224	1	Yes	N/A	N/A	US	NAN	4469146	Greensboro	36.07264	-79.79198	http://www.datacentermap.com/ajax/map.asp?id=4302a1
4306	44.29698	-88.29457	0	Yes	N/A	N/A	US	NAN	5254962	Green Bay	44.51916	-88.01983	http://www.datacentermap.com/ajax/map.asp?id=4306a1
4308	22.725128	75.890526	1	Yes	N/A	N/A	IN	ASS	1269743	Indore	22.71792	75.8333	http://www.datacentermap.com/ajax/map.asp?id=4308a1
4309	-5.833209	-35.214096	0	Yes	N/A	N/A	BR	SAE	3394023	Natal	-5.795	-35.20944	http://www.datacentermap.com/ajax/map.asp?id=4309a1
4313	37.6593	-97.385544	1	Yes	N/A	N/A	US	NAN	4281730	Wichita	37.69224	-97.33754	http://www.datacentermap.com/ajax/map.asp?id=4313a1
4314	38.930786	-92.30388	0	Yes	N/A	N/A	US	NAN	4381982	Columbia	38.95171	-92.33407	http://www.datacentermap.com/ajax/map.asp?id=4314a1
4315	49.981987	36.234417	0	Yes	N/A	N/A	UA	EUE	706483	Kharkiv	49.98081	36.25272	http://www.datacentermap.com/ajax/map.asp?id=4315a1
4316	44.6554	-63.59376	0	Yes	N/A	N/A	CA	NAN	5935277	Dartmouth	44.67134	-63.57719	http://www.datacentermap.com/ajax/map.asp?id=4316a1
4319	38.690365	-75.38626	1	Yes	N/A	N/A	US	NAN	4560349	Philadelphia	39.95234	-75.16379	http://www.datacentermap.com/ajax/map.asp?id=4319a1
4324	39.677162	32.832767	1	Yes	N/A	N/A	TR	ASC	6955677	Cankaya	39.9179	32.86268	http://www.datacentermap.com/ajax/map.asp?id=4324a1
4325	41.00527	28.97696	0	Yes	N/A	N/A	TR	ASC	745044	Istanbul	41.01384	28.94966	http://www.datacentermap.com/ajax/map.asp?id=4325a1
4326	39.27471	-76.59176	0	Yes	N/A	N/A	US	NAN	4347778	Baltimore	39.29038	-76.61219	http://www.datacentermap.com/ajax/map.asp?id=4326a1
4327	39.426994	-76.81145	0	Yes	N/A	N/A	US	NAN	4347778	Baltimore	39.29038	-76.61219	http://www.datacentermap.com/ajax/map.asp?id=4327a1
4329	40.367237	-74.586105	1	Yes	N/A	N/A	US	NAN	5097529	Edison	40.51872	-74.4121	http://www.datacentermap.com/ajax/map.asp?id=4329a1
4330	43.08391	-88.35076	1	Yes	N/A	N/A	US	NAN	5263045	Milwaukee	43.0389	-87.90647	http://www.datacentermap.com/ajax/map.asp?id=4330a1
4365	43.624256	7.037998	1	Yes	N/A	N/A	FR	EUW	2990440	Nice	43.70313	7.26608	http://www.datacentermap.com/ajax/map.asp?id=4365a1
4366	9.940266	-84.07583	1	Yes	N/A	N/A	CR	NAS	3621849	San Jose	9.93333	-84.08333	http://www.datacentermap.com/ajax/map.asp?id=4366a1
4367	10.022082	76.302986	0	Yes	N/A	N/A	IN	ASS	1273874	Cochin	9.93988	76.26022	http://www.datacentermap.com/ajax/map.asp?id=4367a1
4441	47.36867	8.530871	1	Yes	N/A	N/A	CH	EUW	2657896	Zurich	47.36667	8.55	http://www.datacentermap.com/ajax/map.asp?id=4441a1
4442	46.957157	7.482998	1	Yes	N/A	N/A	CH	EUW	2661552	Bern	46.94809	7.44744	http://www.datacentermap.com/ajax/map.asp?id=4442a1
4443	35.729107	51.436012	1	Yes	N/A	N/A	IR	ASC	112931	Tehran	35.69439	51.42151	http://www.datacentermap.com/ajax/map.asp?id=4443a1
4444	29.466509	-98.688286	1	Yes	N/A	N/A	US	NAN	4726206	San Antonio	29.42412	-98.49363	http://www.datacentermap.com/ajax/map.asp?id=4444a1
4445	39.2445	-84.38077	1	Yes	N/A	N/A	US	NAN	4508722	Cincinnati	39.162	-84.45689	http://www.datacentermap.com/ajax/map.asp?id=4445a1
4446	39.275475	-84.35038	1	Yes	N/A	N/A	US	NAN	4508722	Cincinnati	39.162	-84.45689	http://www.datacentermap.com/ajax/map.asp?id=4446a1
4447	39.387012	-84.5649	1	Yes	N/A	N/A	US	NAN	4508722	Cincinnati	39.162	-84.45689	http://www.datacentermap.com/ajax/map.asp?id=4447a1
4448	39.389915	-84.21518	1	Yes	N/A	N/A	US	NAN	4508722	Cincinnati	39.162	-84.45689	http://www.datacentermap.com/ajax/map.asp?id=4448a1
4449	39.209213	-84.46977	1	Yes	N/A	N/A	US	NAN	4508722	Cincinnati	39.162	-84.45689	http://www.datacentermap.com/ajax/map.asp?id=4449a1
4450	39.10304	-84.51772	1	Yes	N/A	N/A	US	NAN	4508722	Cincinnati	39.162	-84.45689	http://www.datacentermap.com/ajax/map.asp?id=4450a1
4451	38.980007	-84.61934	1	Yes	N/A	N/A	US	NAN	4508722	Cincinnati	39.162	-84.45689	http://www.datacentermap.com/ajax/map.asp?id=4451a1
4453	33.270447	-111.8821	1	Yes	N/A	N/A	US	NAN	5289282	Chandler	33.30616	-111.84125	http://www.datacentermap.com/ajax/map.asp?id=4453a1
4457	-33.86586	151.21167	1	Yes	N/A	N/A	AU	OCE	2147714	Sydney	-33.86785	151.20732	http://www.datacentermap.com/ajax/map.asp?id=4457a1
4458	47.167484	8.098148	1	Yes	N/A	N/A	CH	EUW	2657896	Zurich	47.36667	8.55	http://www.datacentermap.com/ajax/map.asp?id=4458a1
4459	47.17979	8.127276	1	Yes	N/A	N/A	CH	EUW	2657896	Zurich	47.36667	8.55	http://www.datacentermap.com/ajax/map.asp?id=4459a1
4460	1.352083	103.81984	2	Yes	N/A	N/A	SG	ASP	1880252	Singapore	1.28967	103.85007	http://www.datacentermap.com/ajax/map.asp?id=4460a1
4439	-37.83309	144.9347	1	Yes	N/A	N/A	AU	OCE	2158177	Melbourne	-37.814	144.96332	http://www.datacentermap.com/ajax/map.asp?id=4439a1
4438	-27.578255	153.09686	1	Yes	N/A	N/A	AU	OCE	7281838	Logan City	-27.63917	153.10944	http://www.datacentermap.com/ajax/map.asp?id=4438a1
4437	39.093567	-94.583176	0	Yes	N/A	N/A	US	NAN	4393217	Kansas City	39.09973	-94.57857	http://www.datacentermap.com/ajax/map.asp?id=4437a1
4368	43.8183	10.6540165	0	Yes	N/A	N/A	IT	EUW	3174659	Livorno	43.54264	10.316	http://www.datacentermap.com/ajax/map.asp?id=4368a1
4385	35.04732	-85.31075	0	Yes	N/A	N/A	US	NAN	4612862	Chattanooga	35.04563	-85.30968	http://www.datacentermap.com/ajax/map.asp?id=4385a1
4372	41.55439	-73.040985	1	Yes	N/A	N/A	US	NAN	4845193	Waterbury	41.55815	-73.0515	http://www.datacentermap.com/ajax/map.asp?id=4372a1
4374	13.084304	80.25549	1	Yes	N/A	N/A	IN	ASS	1264527	Chennai	13.08784	80.27847	http://www.datacentermap.com/ajax/map.asp?id=4374a1
4375	12.988219	77.57985	1	Yes	N/A	N/A	IN	ASS	1277333	Bangalore	12.97194	77.59369	http://www.datacentermap.com/ajax/map.asp?id=4375a1
