%Lat Lon Zone InCost OutCost % Placename
25.797384 , -80.22803 ,  NAN , 0.0 , 0.05 , 1.68 %
9.973711 , 76.28779 ,  ASS , 0.0 , 0.0967616947515 , 2.04385467514 %
49.637012 , 6.163898 ,  EUW , 0.0 , 0.05 , 2.03016205966 %
38.30226 , -83.167816 ,  NAN , 0.0 , 0.05 , 1.68 %
42.892963 , -78.87053 ,  NAN , 0.0 , 0.05 , 1.68 %
42.555668 , -83.149605 ,  NAN , 0.0 , 0.05 , 1.68 %
35.084274 , -106.6498 ,  NAN , 0.0 , 0.05 , 1.68 %
39.04926 , -94.6519 ,  NAN , 0.0 , 0.05 , 1.68 %
35.51415 , -97.59349 ,  NAN , 0.0 , 0.05 , 1.68 %
35.51415 , -97.59348 ,  NAN , 0.0 , 0.05 , 1.68 %
36.15868 , -95.989365 ,  NAN , 0.0 , 0.05 , 1.68 %
-37.844967 , 145.1203 ,  OCE , 0.0 , 0.116131894747 , 2.11170013187 %
55.929546 , -3.293991 ,  EUW , 0.0 , 0.05 , 1.93834823716 %
49.592197 , 17.273844 ,  EUW , 0.0 , 0.05 , 2.0024970099 %
43.65985 , -79.35723 ,  NAN , 0.0 , 0.05 , 1.68 %
39.519596 , -0.467531 ,  EUW , 0.0 , 0.05 , 1.9610939851 %
13.025778 , 80.274055 ,  ASS , 0.0 , 0.0967017215887 , 2.04374538477 %
22.266722 , 114.2466 ,  ASP , 0.0 , 0.102531927495 , 2.01367298091 %
51.34082 , 0.73791 ,  EUW , 0.0 , 0.05 , 1.9710769504 %
42.21174 , -83.74028 ,  NAN , 0.0 , 0.05 , 1.68 %
42.968758 , -83.77964 ,  NAN , 0.0 , 0.05 , 1.68 %
51.536243 , -0.265546 ,  EUW , 0.0 , 0.05 , 1.9617928722 %
50.105698 , 8.647905 ,  EUW , 0.0 , 0.05 , 2.06322561034 %
46.165573 , 6.106767 ,  EUW , 0.0 , 0.05 , 2.00348401303 %
30.213865 , -97.711555 ,  NAN , 0.0 , 0.05 , 1.68 %
45.6464 , 25.62083 ,  EUE , 0.0 , 0.0557671396108 , 1.99971585948 %
45.644447 , 25.593424 ,  EUE , 0.0 , 0.0557602134761 , 1.99974741375 %
44.421436 , 26.038403 ,  EUE , 0.0 , 0.0560451240752 , 1.9983757865 %
28.639256 , -81.39965 ,  NAN , 0.0 , 0.05 , 1.68 %
43.591404 , -116.29923 ,  NAN , 0.0 , 0.05 , 1.68 %
42.46723 , -83.23464 ,  NAN , 0.0 , 0.05 , 1.68 %
41.7994 , -88.14886 ,  NAN , 0.0 , 0.05 , 1.68 %
38.730812 , -9.146118 ,  EUW , 0.0 , 0.05 , 1.94261468559 %
38.758316 , -9.186459 ,  EUW , 0.0 , 0.05 , 1.94256310151 %
41.162994 , -8.638947 ,  EUW , 0.0 , 0.05 , 1.94547066487 %
35.150288 , -106.594894 ,  NAN , 0.0 , 0.05 , 1.68 %
42.39924 , -71.25556 ,  NAN , 0.0 , 0.05 , 1.68 %
37.33322 , -121.905304 ,  NAN , 0.0 , 0.05 , 1.68 %
39.09814 , -84.51767 ,  NAN , 0.0 , 0.05 , 1.68 %
49.886265 , -119.439674 ,  NAN , 0.0 , 0.05 , 1.68 %
